action,sku,name,ean,originalSku,originalBrand,error
WOULD_DELETE,0126-7893659697898,SPORT STYLE MIZUNO MXR OSAKA BGVEAZ,7893659697898,1322-7893659965300,A DEFINIR,
KEEP_NO_EAN,0126-7898736230111,BV-094 "PRETO" BOLSA DE VIAGEM EM POLIESTER 600 (MEDIA),,,,
KEEP_NO_EAN,0126-7898736230753,BV-094 "CAFE" BOLSA DE VIAGEM EM POLIESTER 600 (MEDIA),,,,
KEEP_NO_EAN,0126-7898736230746,BV-094 "MARINHO" BOLSA DE VIAGEM EM POLIESTER 600 (MEDIA),,,,
KEEP_NO_EAN,0126-7898736230166,FQ-065 "PRETO" NECESSAIRE EM COURO SINTETICO,,,,
KEEP_NO_EAN,0126-7898736230937,FQ-065 "CAFE" NECESSAIRE EM COURO SINTETICO,,,,
KEEP_NO_EAN,0126-7898736231286,M-096 "AZUL" MOCHILA FEMININA BASICA EM POLIESTER OXFORD,,,,
KEEP_NO_EAN,0126-7898736231309,M-096 "LILAS" MOCHILA FEMININA BASICA EM POLIESTER OXFORD,,,,
KEEP_NO_EAN,0126-7898736231316,M-096 "ROSA CLARO" MOCHILA FEMININA BASICA EM POLIESTER OXFORD,,,,
KEEP_UNIQUE_EAN,0126-7898736230203,M-104 "PRETO" MOCHILA BASICA EM POLIESTER,7898736230203,,,
KEEP_UNIQUE_EAN,0126-7898736231415,M-104 "MARINHO" MOCHILA BASICA EM POLIESTER,7898736231415,,,
KEEP_UNIQUE_EAN,0126-7898736230210,M-105 "PRETO C/ VERMELHO" MOCHILA BASICA EM POLIESTER,7898736230210,,,
KEEP_UNIQUE_EAN,0126-7898736231439,M-105 "MARINHO" MOCHILA BASICA EM POLIESTER,7898736231439,,,
KEEP_NO_EAN,0126-7898736231811,M-168 "AZUL" MOCHILA BASICA EM POLIESTER OXFORD,,,,
KEEP_NO_EAN,0126-7898736231798,M-168 "VINHO" MOCHILA BASICA EM POLIESTER OXFORD,,,,
KEEP_NO_EAN,0126-7898736230050,BV-025 "PRETO" BOLSA DE VIAGEM EM POLIESTER 600 (MEDIA),,,,
KEEP_NO_EAN,0126-7898736230685,BV-025 "GRAFITE" BOLSA DE VIAGEM EM POLIESTER 600 (MEDIA),,,,
KEEP_NO_EAN,0126-7898736230678,BV-025 "MARINHO" BOLSA DE VIAGEM EM POLIESTER 600 (MEDIA),,,,
WOULD_DELETE,0126-7909434910653,TENIS MORMAI 203392 03 URBAN REVERSE NAVY/GREY/BCO TAM,7909434910653,0190-7909434900517,A DEFINIR,
WOULD_DELETE,0126-7909434774538,TENIS MORMAI 208008 05 SLASH PTO/BCO/BCO TAM,7909434774538,0190-7909434774538,A DEFINIR,
WOULD_DELETE,0126-7909434776860,TENIS MORMAI 208008 06 SLASH BCO/ GREY/ BCO TAM,7909434776860,0190-7909434776860,A DEFINIR,
WOULD_DELETE,0126-7909434826299,TENIS MORMAI 208012 02 SKY PTO /GRAF/PTO TAM,7909434826299,0190-7909434826299,A DEFINIR,
WOULD_DELETE,0126-7909434831705,TENIS MORMAI 208012 04 SKY DK SAND/PTO/ BCO TAM,7909434831705,0190-7909434831705,A DEFINIR,
WOULD_DELETE,0126-7909434821027,350046 TENIS TEXTIL 07 HEVEA DOTS MULTI OE,7909434821027,0190-7909434821027,A DEFINIR,
WOULD_DELETE,0126-7909434823816,350002 TENIS COURO 67 PHIBO 1123 CHUMBO REFLEX LARANJA ESSENCIAL,7909434823816,0190-7909434823816,A DEFINIR,
WOULD_DELETE,0126-7909434887597,350007 TENIS COURO 57 EMERGENTE AZUL BRANCO CARAMELO ESSENCIAL,7909434887597,0190-7909434887597,A DEFINIR,
WOULD_DELETE,0126-7909434879424,350001 TENIS COURO 125 IMIGRANTE CAFE AZUL CHANTILLY ESSENCIAL,7909434879424,0190-7909434879424,A DEFINIR,
WOULD_DELETE,0126-7909434907509,203391 TENIS SINT 07 URBAN BACK RATO/ BLACK/ WHITE,7909434907509,0190-7909434907455,A DEFINIR,
WOULD_DELETE,0126-7909434476753,203364 TENIS SINT 01 URBAN FREE M0103 BLACK/ GRAPHITE,7909434476753,0190-7909434476753,A DEFINIR,
WOULD_DELETE,0126-7909434776396,203382 TENIS SINT 12 URBAN PULSE 2 WHITE/ GREY/ WHITE,7909434776396,0190-7909434776396,A DEFINIR,
WOULD_DELETE,0126-7909434902641,203391 TENIS SINT 02 URBAN BACK BLACK/WHITE/WHITE,7909434902641,0190-7909434902641,A DEFINIR,
KEEP_NO_EAN,0126-5259,CALCA ATHLEISURE ARMYBR TAMANHO:P;COR:PRETO,,,,
KEEP_NO_EAN,0126-5260,CALCA ATHLEISURE ARMYBR TAMANHO:G;COR:PRETO,,,,
KEEP_NO_EAN,0126-5261,CALCA ATHLEISURE ARMYBR TAMANHO:GG;COR:PRETO,,,,
KEEP_NO_EAN,0126-5262,CALCA ATHLEISURE ARMYBR TAMANHO:XG;COR:PRETO,,,,
KEEP_NO_EAN,0126-5263,CALCA ATHLEISURE ARMYBR TAMANHO:P;COR:MUSGO,,,,
KEEP_NO_EAN,0126-5264,CALCA ATHLEISURE ARMYBR TAMANHO:M;COR:MUSGO,,,,
KEEP_NO_EAN,0126-5265,CALCA ATHLEISURE ARMYBR TAMANHO:G;COR:MUSGO,,,,
KEEP_NO_EAN,0126-5266,CALCA ATHLEISURE ARMYBR TAMANHO:GG;COR:MUSGO,,,,
KEEP_NO_EAN,0126-5267,CALCA ATHLEISURE ARMYBR TAMANHO:XG;COR:MUSGO,,,,
KEEP_NO_EAN,0126-5268,CALCA ATHLEISURE ARMYBR TAMANHO:P;COR:AREIA,,,,
KEEP_NO_EAN,0126-5269,CALCA ATHLEISURE ARMYBR TAMANHO:M;COR:AREIA,,,,
KEEP_NO_EAN,0126-5270,CALCA ATHLEISURE ARMYBR TAMANHO:G;COR:AREIA,,,,
KEEP_NO_EAN,0126-5271,CALCA ATHLEISURE ARMYBR TAMANHO:GG;COR:AREIA,,,,
KEEP_NO_EAN,0126-5272,CALCA ATHLEISURE ARMYBR TAMANHO:XG;COR:AREIA,,,,
KEEP_NO_EAN,0126-5273,CALCA ATHLEISURE ARMYBR TAMANHO:P;COR:CARBOX,,,,
KEEP_NO_EAN,0126-5274,CALCA ATHLEISURE ARMYBR TAMANHO:M;COR:CARBOX,,,,
KEEP_NO_EAN,0126-5275,CALCA ATHLEISURE ARMYBR TAMANHO:G;COR:CARBOX,,,,
KEEP_NO_EAN,0126-5276,CALCA ATHLEISURE ARMYBR TAMANHO:GG;COR:CARBOX,,,,
KEEP_NO_EAN,0126-5277,CALCA ATHLEISURE ARMYBR TAMANHO:XG;COR:CARBOX,,,,
KEEP_NO_EAN,0126-5278,CAMISETA TECH MODAL ARMY TAMANHO:P;COR:PRETO,,,,
KEEP_NO_EAN,0126-5279,CAMISETA TECH MODAL ARMY TAMANHO:M;COR:PRETO,,,,
KEEP_NO_EAN,0126-5280,CAMISETA TECH MODAL ARMY TAMANHO:G;COR:PRETO,,,,
KEEP_NO_EAN,0126-5281,CAMISETA TECH MODAL ARMY TAMANHO:GG;COR:PRETO,,,,
KEEP_NO_EAN,0126-5282,CAMISETA TECH MODAL ARMY TAMANHO:XG;COR:PRETO,,,,
KEEP_NO_EAN,0126-5283,CAMISETA TECH MODAL ARMY TAMANHO:XXG;COR:PRETO,,,,
KEEP_NO_EAN,0126-5284,CAMISETA TECH MODAL ARMY TAMANHO:P;COR:BRANCO,,,,
KEEP_NO_EAN,0126-5285,CAMISETA TECH MODAL ARMY TAMANHO:M;COR:BRANCO,,,,
KEEP_NO_EAN,0126-5286,CAMISETA TECH MODAL ARMY TAMANHO:G;COR:BRANCO,,,,
KEEP_NO_EAN,0126-5287,CAMISETA TECH MODAL ARMY TAMANHO:GG;COR:BRANCO,,,,
KEEP_NO_EAN,0126-5288,CAMISETA TECH MODAL ARMY TAMANHO:XG;COR:BRANCO,,,,
KEEP_NO_EAN,0126-5289,CAMISETA TECH MODAL ARMY TAMANHO:P;COR:MARINHO,,,,
KEEP_NO_EAN,0126-5290,CAMISETA TECH MODAL ARMY TAMANHO:M;COR:MARINHO,,,,
KEEP_NO_EAN,0126-5291,CAMISETA TECH MODAL ARMY TAMANHO:G;COR:MARINHO,,,,
KEEP_NO_EAN,0126-5292,CAMISETA TECH MODAL ARMY TAMANHO:GG;COR:MARINHO,,,,
KEEP_NO_EAN,0126-5293,CAMISETA TECH MODAL ARMY TAMANHO:XG;COR:MARINHO,,,,
KEEP_NO_EAN,0126-5294,CAMISETA TECH MODAL ARMY TAMANHO:XXG;COR:MARINHO,,,,
KEEP_NO_EAN,0126-5295,CAMISETA TECH MODAL ARMY TAMANHO:P;COR:MANILA,,,,
KEEP_NO_EAN,0126-5296,CAMISETA TECH MODAL ARMY TAMANHO:M;COR:MANILA,,,,
KEEP_NO_EAN,0126-5297,CAMISETA TECH MODAL ARMY TAMANHO:G;COR:MANILA,,,,
KEEP_NO_EAN,0126-5298,CAMISETA TECH MODAL ARMY TAMANHO:GG;COR:MANILA,,,,
KEEP_NO_EAN,0126-5299,CAMISETA TECH MODAL ARMY TAMANHO:XG;COR:MANILA,,,,
KEEP_NO_EAN,0126-5300,CAMISETA TECH MODAL ARMY TAMANHO:XXG;COR:MANILA,,,,
KEEP_NO_EAN,0126-5301,SHORTS TRAINING ARMYBR TAMANHO:P;COR:PRETO,,,,
KEEP_NO_EAN,0126-5302,SHORTS TRAINING ARMYBR TAMANHO:M;COR:PRETO,,,,
KEEP_NO_EAN,0126-5303,SHORTS TRAINING ARMYBR TAMANHO:G;COR:PRETO,,,,
KEEP_NO_EAN,0126-5304,SHORTS TRAINING ARMYBR TAMANHO:GG;COR:PRETO,,,,
KEEP_NO_EAN,0126-5305,SHORTS TRAINING ARMYBR TAMANHO:XG;COR:PRETO,,,,
KEEP_NO_EAN,0126-5306,SHORTS TRAINING ARMYBR TAMANHO:P;COR:SAND,,,,
KEEP_NO_EAN,0126-5307,SHORTS TRAINING ARMYBR TAMANHO:M;COR:SAND,,,,
KEEP_NO_EAN,0126-5308,SHORTS TRAINING ARMYBR TAMANHO:G;COR:SAND,,,,
KEEP_NO_EAN,0126-5309,SHORTS TRAINING ARMYBR TAMANHO:GG;COR:SAND,,,,
KEEP_NO_EAN,0126-5310,SHORTS TRAINING ARMYBR TAMANHO:P;COR:CINZA,,,,
KEEP_NO_EAN,0126-5311,SHORTS TRAINING ARMYBR TAMANHO:M;COR:CINZA,,,,
KEEP_NO_EAN,0126-5312,SHORTS TRAINING ARMYBR TAMANHO:G;COR:CINZA,,,,
KEEP_NO_EAN,0126-5313,SHORTS TRAINING ARMYBR TAMANHO:GG;COR:CINZA,,,,
KEEP_NO_EAN,0126-5314,CALCA POLIAMIDA SUPREME ARMY TAMANHO:P;COR:PRETO,,,,
KEEP_NO_EAN,0126-5315,CALCA POLIAMIDA SUPREME ARMY TAMANHO:M;COR:PRETO,,,,
KEEP_NO_EAN,0126-5316,CALCA POLIAMIDA SUPREME ARMY TAMANHO:G;COR:PRETO,,,,
KEEP_NO_EAN,0126-5317,CALCA POLIAMIDA SUPREME ARMY TAMANHO:GG;COR:PRETO,,,,
KEEP_NO_EAN,0126-5318,CALCA POLIAMIDA SUPREME ARMY TAMANHO:XG;COR:PRETO,,,,
KEEP_NO_EAN,0126-5319,CALCA POLIAMIDA SUPREME ARMY TAMANHO:XXG;COR:PRETO,,,,
KEEP_NO_EAN,0126-5320,CALCA POLIAMIDA SUPREME ARMY TAMANHO:M;COR:OFF-WHITE,,,,
KEEP_NO_EAN,0126-5321,CALCA POLIAMIDA SUPREME ARMY TAMANHO:G;COR:OFF-WHITE,,,,
KEEP_NO_EAN,0126-5322,CALCA POLIAMIDA SUPREME ARMY TAMANHO:GG;COR:OFF-WHITE,,,,
KEEP_NO_EAN,0126-5323,CALCA POLIAMIDA SUPREME ARMY TAMANHO:XG;COR:OFF-WHITE,,,,
KEEP_NO_EAN,0126-5324,CALCA POLIAMIDA SUPREME ARMY TAMANHO:XXG;COR:OFF-WHITE,,,,
KEEP_NO_EAN,0126-5325,SHORTS JOGGING REFLECTIVE TAMANHO:P;COR:PRETO,,,,
KEEP_NO_EAN,0126-5326,SHORTS JOGGING REFLECTIVE TAMANHO:M;COR:PRETO,,,,
KEEP_NO_EAN,0126-5327,SHORTS JOGGING REFLECTIVE TAMANHO:G;COR:PRETO,,,,
KEEP_NO_EAN,0126-5328,SHORTS JOGGING REFLECTIVE TAMANHO:GG;COR:PRETO,,,,
KEEP_NO_EAN,0126-5329,SHORTS JOGGING REFLECTIVE TAMANHO:XG;COR:PRETO,,,,
KEEP_NO_EAN,0126-5330,SHORTS JOGGING REFLECTIVE TAMANHO:GG;COR:MUSGO,,,,
KEEP_NO_EAN,0126-5331,SHORTS JOGGING REFLECTIVE TAMANHO:XG;COR:MUSGO,,,,
KEEP_NO_EAN,0126-5332,SHORTS JOGGING REFLECTIVE TAMANHO:P;COR:TERRA COTA,,,,
KEEP_NO_EAN,0126-5333,SHORTS JOGGING REFLECTIVE TAMANHO:M;COR:TERRA COTA,,,,
KEEP_NO_EAN,0126-5334,SHORTS JOGGING REFLECTIVE TAMANHO:G;COR:TERRA COTA,,,,
KEEP_NO_EAN,0126-5335,SHORTS JOGGING REFLECTIVE TAMANHO:GG;COR:TERRA COTA,,,,
KEEP_NO_EAN,0126-5336,SHORTS JOGGING REFLECTIVE TAMANHO:XG;COR:TERRA COTA,,,,
KEEP_NO_EAN,0126-5337,REGATA DRY ARMY NECK TAMANHO:G;COR:PRETO,,,,
KEEP_NO_EAN,0126-5338,REGATA DRY ARMY NECK TAMANHO:GG;COR:PRETO,,,,
KEEP_NO_EAN,0126-5339,REGATA DRY ARMY NECK TAMANHO:XG;COR:PRETO,,,,
KEEP_NO_EAN,0126-5340,REGATA DRY ARMY NECK TAMANHO:XXG;COR:PRETO,,,,
KEEP_NO_EAN,0126-5341,REGATA DRY ARMY NECK TAMANHO:GG;COR:OFF-WHITE,,,,
KEEP_NO_EAN,0126-5342,REGATA DRY ARMY NECK TAMANHO:XG;COR:OFF-WHITE,,,,
KEEP_NO_EAN,0126-5343,REGATA DRY ARMY NECK TAMANHO:XXG;COR:OFF-WHITE,,,,
KEEP_NO_EAN,0126-5344,REGATA DRY ARMY NECK TAMANHO:GG;COR:BRANCO,,,,
KEEP_NO_EAN,0126-5345,REGATA DRY ARMY NECK TAMANHO:XG;COR:BRANCO,,,,
KEEP_NO_EAN,0126-5346,CAMISETA DRY TRAINING TAMANHO:P;COR:OFF-WHITE,,,,
KEEP_NO_EAN,0126-5347,CAMISETA DRY TRAINING TAMANHO:M;COR:OFF-WHITE,,,,
KEEP_NO_EAN,0126-5348,CAMISETA DRY TRAINING TAMANHO:G;COR:OFF-WHITE,,,,
KEEP_NO_EAN,0126-5349,CAMISETA DRY TRAINING TAMANHO:GG;COR:OFF-WHITE,,,,
KEEP_NO_EAN,0126-5350,CAMISETA DRY TRAINING TAMANHO:XG;COR:OFF-WHITE,,,,
KEEP_NO_EAN,0126-5351,CAMISETA DRY TRAINING TAMANHO:P;COR:GELO,,,,
KEEP_NO_EAN,0126-5352,CAMISETA DRY TRAINING TAMANHO:M;COR:GELO,,,,
KEEP_NO_EAN,0126-5353,CAMISETA DRY TRAINING TAMANHO:G;COR:GELO,,,,
KEEP_NO_EAN,0126-5354,CAMISETA DRY TRAINING TAMANHO:GG;COR:GELO,,,,
KEEP_NO_EAN,0126-5355,CAMISETA DRY TRAINING TAMANHO:XG;COR:GELO,,,,
KEEP_NO_EAN,0126-5356,CAMISETA DRY TRAINING TAMANHO:XXG;COR:GELO,,,,
KEEP_NO_EAN,0126-5357,REGATA TECH MODAL ARMYBR TAMANHO:P;COR:PRETO,,,,
KEEP_NO_EAN,0126-5358,REGATA TECH MODAL ARMYBR TAMANHO:M;COR:PRETO,,,,
KEEP_NO_EAN,0126-5359,REGATA TECH MODAL ARMYBR TAMANHO:G;COR:PRETO,,,,
KEEP_NO_EAN,0126-5360,REGATA TECH MODAL ARMYBR TAMANHO:GG;COR:PRETO,,,,
KEEP_NO_EAN,0126-5361,REGATA TECH MODAL ARMYBR TAMANHO:XG;COR:PRETO,,,,
KEEP_NO_EAN,0126-5362,REGATA TECH MODAL ARMYBR TAMANHO:XXG;COR:PRETO,,,,
KEEP_NO_EAN,0126-5363,REGATA TECH MODAL ARMYBR TAMANHO:P;COR:MANILA,,,,
KEEP_NO_EAN,0126-5364,REGATA TECH MODAL ARMYBR TAMANHO:M;COR:MANILA,,,,
KEEP_NO_EAN,0126-5365,REGATA TECH MODAL ARMYBR TAMANHO:G;COR:MANILA,,,,
KEEP_NO_EAN,0126-5366,REGATA TECH MODAL ARMYBR TAMANHO:GG;COR:MANILA,,,,
KEEP_NO_EAN,0126-5367,REGATA TECH MODAL ARMYBR TAMANHO:XG;COR:MANILA,,,,
KEEP_NO_EAN,0126-5368,REGATA TECH MODAL ARMYBR TAMANHO:XXG;COR:MANILA,,,,
KEEP_NO_EAN,0126-5369,CAMISETA DRY TECH GOLA V TAMANHO:P;COR:PRETO,,,,
KEEP_NO_EAN,0126-5370,CAMISETA DRY TECH GOLA V TAMANHO:M;COR:PRETO,,,,
KEEP_NO_EAN,0126-5371,CAMISETA DRY TECH GOLA V TAMANHO:G;COR:PRETO,,,,
KEEP_NO_EAN,0126-5372,CAMISETA DRY TECH GOLA V TAMANHO:GG;COR:PRETO,,,,
KEEP_NO_EAN,0126-5373,CAMISETA DRY TECH GOLA V TAMANHO:XG;COR:PRETO,,,,
KEEP_NO_EAN,0126-5374,CAMISETA DRY TECH GOLA V TAMANHO:P;COR:GELO,,,,
KEEP_NO_EAN,0126-5375,CAMISETA DRY TECH GOLA V TAMANHO:M;COR:GELO,,,,
KEEP_NO_EAN,0126-5376,CAMISETA DRY TECH GOLA V TAMANHO:G;COR:GELO,,,,
KEEP_NO_EAN,0126-5377,CAMISETA DRY TECH GOLA V TAMANHO:GG;COR:GELO,,,,
KEEP_NO_EAN,0126-5378,REGATA MINIMALIST ARMY TAMANHO:P;COR:PRETO,,,,
KEEP_NO_EAN,0126-5379,REGATA MINIMALIST ARMY TAMANHO:GG;COR:PRETO,,,,
KEEP_NO_EAN,0126-5380,REGATA MINIMALIST ARMY TAMANHO:XG;COR:PRETO,,,,
KEEP_NO_EAN,0126-5381,REGATA MINIMALIST ARMY TAMANHO:P;COR:VINHO,,,,
KEEP_NO_EAN,0126-5382,REGATA MINIMALIST ARMY TAMANHO:GG;COR:VINHO,,,,
KEEP_NO_EAN,0126-5383,REGATA MINIMALIST ARMY TAMANHO:XG;COR:VINHO,,,,
KEEP_NO_EAN,0126-5384,REGATA MINIMALIST ARMY TAMANHO:P;COR:CINZA,,,,
KEEP_NO_EAN,0126-5385,REGATA MINIMALIST ARMY TAMANHO:M;COR:CINZA,,,,
KEEP_NO_EAN,0126-5386,REGATA MINIMALIST ARMY TAMANHO:G;COR:CINZA,,,,
KEEP_NO_EAN,0126-5387,REGATA MINIMALIST ARMY TAMANHO:P;COR:AREIA,,,,
KEEP_NO_EAN,0126-5388,REGATA MINIMALIST ARMY TAMANHO:M;COR:AREIA,,,,
KEEP_NO_EAN,0126-5389,REGATA MINIMALIST ARMY TAMANHO:G;COR:AREIA,,,,
KEEP_NO_EAN,0126-5390,REGATA MINIMALIST ARMY TAMANHO:GG;COR:AREIA,,,,
KEEP_NO_EAN,0126-5391,CAMISETA DRY FIT ATHLEISURE CHUMBO TAMANHO:P,,,,
KEEP_NO_EAN,0126-5392,CAMISETA DRY FIT ATHLEISURE CHUMBO TAMANHO:M,,,,
KEEP_NO_EAN,0126-5393,CAMISETA DRY FIT ATHLEISURE CHUMBO TAMANHO:G,,,,
KEEP_NO_EAN,0126-5394,CAMISETA DRY FIT ATHLEISURE CHUMBO TAMANHO:GG,,,,
KEEP_NO_EAN,0126-5395,CAMISETA DRY FIT ATHLEISURE CHUMBO TAMANHO:XG,,,,
KEEP_NO_EAN,0126-5396,REGATA FITNESS DRY FIT TAMANHO:P;COR:PRETO,,,,
KEEP_NO_EAN,0126-5397,REGATA FITNESS DRY FIT TAMANHO:M;COR:PRETO,,,,
KEEP_NO_EAN,0126-5398,REGATA FITNESS DRY FIT TAMANHO:G;COR:PRETO,,,,
KEEP_NO_EAN,0126-5399,REGATA FITNESS DRY FIT TAMANHO:GG;COR:PRETO,,,,
KEEP_NO_EAN,0126-5400,REGATA FITNESS DRY FIT TAMANHO:XG;COR:PRETO,,,,
KEEP_NO_EAN,0126-5401,REGATA FITNESS DRY FIT TAMANHO:XXG;COR:PRETO,,,,
KEEP_NO_EAN,0126-5402,REGATA FITNESS DRY FIT TAMANHO:P;COR:BRANCO,,,,
KEEP_NO_EAN,0126-5403,REGATA FITNESS DRY FIT TAMANHO:M;COR:BRANCO,,,,
KEEP_NO_EAN,0126-5404,REGATA FITNESS DRY FIT TAMANHO:G;COR:BRANCO,,,,
KEEP_NO_EAN,0126-5405,REGATA FITNESS DRY FIT TAMANHO:GG;COR:BRANCO,,,,
KEEP_NO_EAN,0126-5406,REGATA FITNESS DRY FIT TAMANHO:XG;COR:BRANCO,,,,
KEEP_NO_EAN,0126-5407,REGATA FITNESS DRY FIT TAMANHO:XXG;COR:BRANCO,,,,
KEEP_NO_EAN,0126-5408,REGATA FITNESS DRY FIT TAMANHO:P;COR:ACQUA,,,,
KEEP_NO_EAN,0126-5409,REGATA FITNESS DRY FIT TAMANHO:M;COR:ACQUA,,,,
KEEP_NO_EAN,0126-5410,REGATA FITNESS DRY FIT TAMANHO:G;COR:ACQUA,,,,
KEEP_NO_EAN,0126-5411,REGATA FITNESS DRY FIT TAMANHO:GG;COR:ACQUA,,,,
KEEP_NO_EAN,0126-5412,REGATA FITNESS DRY FIT TAMANHO:XG;COR:ACQUA,,,,
KEEP_NO_EAN,0126-5413,REGATA FITNESS DRY FIT TAMANHO:XXG;COR:ACQUA,,,,
KEEP_NO_EAN,0126-5414,REGATA DRY FIT COLLECTION TAMANHO:P;COR:PRETO,,,,
KEEP_NO_EAN,0126-5415,REGATA DRY FIT COLLECTION TAMANHO:P;COR:OFF-WHITE,,,,
KEEP_NO_EAN,0126-5416,REGATA DRY FIT COLLECTION TAMANHO:G;COR:OFF-WHITE,,,,
KEEP_NO_EAN,0126-5417,CAMISETA DRY FIT ATHLEISURE TAMANHO:P;COR:GELO,,,,
KEEP_NO_EAN,0126-5418,CAMISETA DRY FIT ATHLEISURE TAMANHO:M;COR:GELO,,,,
KEEP_NO_EAN,0126-5419,CAMISETA DRY FIT ATHLEISURE TAMANHO:G;COR:GELO,,,,
KEEP_NO_EAN,0126-5420,CAMISETA DRY FIT ATHLEISURE TAMANHO:GG;COR:GELO,,,,
KEEP_NO_EAN,0126-5421,CAMISETA DRY FIT ATHLEISURE TAMANHO:XG;COR:GELO,,,,
KEEP_NO_EAN,0126-5422,CAMISETA DRY FIT ATHLEISURE TAMANHO:XXG;COR:GELO,,,,
KEEP_NO_EAN,0126-5423,CAMISETA DRY FIT ATHLEISURE TAMANHO:P;COR:GALAXIA,,,,
KEEP_NO_EAN,0126-5424,CAMISETA DRY FIT ATHLEISURE TAMANHO:M;COR:GALAXIA,,,,
KEEP_NO_EAN,0126-5425,CAMISETA DRY FIT ATHLEISURE TAMANHO:G;COR:GALAXIA,,,,
KEEP_NO_EAN,0126-5426,CAMISETA DRY FIT ATHLEISURE TAMANHO:GG;COR:GALAXIA,,,,
KEEP_NO_EAN,0126-5427,CAMISETA DRY FIT ATHLEISURE TAMANHO:XG;COR:GALAXIA,,,,
KEEP_NO_EAN,0126-5428,CAMISETA DRY FIT ATHLEISURE TAMANHO:XXG;COR:GALAXIA,,,,
KEEP_NO_EAN,0126-5429,CAMISETA DRY FIT ATHLEISURE BRANCA TAMANHO:P,,,,
KEEP_NO_EAN,0126-5430,CAMISETA DRY FIT ATHLEISURE BRANCA TAMANHO:M,,,,
KEEP_NO_EAN,0126-5431,CAMISETA DRY FIT ATHLEISURE BRANCA TAMANHO:G,,,,
KEEP_NO_EAN,0126-5432,CAMISETA DRY FIT ATHLEISURE BRANCA TAMANHO:GG,,,,
KEEP_NO_EAN,0126-5433,CAMISETA DRY FIT ATHLEISURE BRANCA TAMANHO:XG,,,,
KEEP_NO_EAN,0126-5434,CAMISETA DRY FIT ATHLEISURE PRETA TAMANHO:P,,,,
KEEP_NO_EAN,0126-5435,CAMISETA DRY FIT ATHLEISURE PRETA TAMANHO:M,,,,
KEEP_NO_EAN,0126-5436,CAMISETA DRY FIT ATHLEISURE PRETA TAMANHO:G,,,,
KEEP_NO_EAN,0126-5437,CAMISETA DRY FIT ATHLEISURE PRETA TAMANHO:GG,,,,
KEEP_NO_EAN,0126-5438,CAMISETA DRY FIT ATHLEISURE PRETA TAMANHO:XG,,,,
WOULD_DELETE,0126-7909701972087,TENIS ASICS GEL-SHOGUN 7 UBE/MOJAVE TAM,7909701972087,2820-7909701972087,A DEFINIR,
WOULD_DELETE,0126-7909701977310,TENIS ASICS GEL-SHOGUN ST  MIDNIGHT/LEMON TAM,7909701977310,2820-7909701977310,A DEFINIR,
WOULD_DELETE,0126-7894756867078,TENIS MIZINO WAVE DYNASTY 7 RSACLA TAM,7894756867078,0117-7894756867078,A DEFINIR,
WOULD_DELETE,0126-7894929202361,TENIS MIZUNO WAVE LEGEND 4 AZLTQS TAM,7894929202361,0117-7894929202361,A DEFINIR,
WOULD_DELETE,0126-7894756200752,TENIS MIZUNO WAVE ENDEAVOR 3 ROSA TAM,7894756200752,0117-7894756200752,A DEFINIR,
KEEP_NO_EAN,0126-7909392835999,MEIA LUPO AU SAP. INVISIVEL K3,,,,
WOULD_DELETE,0126-7894756382908,TENIS OLYMPIKUS VENUM INFANTIL MH/LIM,7894756382908,0117-7894756382908,A DEFINIR,
WOULD_DELETE,0126-7894756382885,TENIS OLYMPIKUS VENUM INFANTIL PTO/CH,7894756382885,0117-7894756382885,A DEFINIR,
KEEP_NO_EAN,0126-0040141215116,TORNOZELEIRA | PRETA | TAM. G | BASIC,,,,
KEEP_NO_EAN,0126-0631430086816,BRACO | BRANCA | TAM. P | VOLEI BRASIL,,,,
KEEP_NO_EAN,0126-0631430086823,BRACO | BRANCA | TAM. M | VOLEI BRASIL,,,,
KEEP_NO_EAN,0126-0631430086830,BRACO | BRANCA | TAM. G | VOLEI BRASIL,,,,
KEEP_NO_EAN,0126-0631430086779,BRACO | PRETA | TAM. P | VOLEI BRASIL,,,,
KEEP_NO_EAN,0126-0631430086786,BRACO | PRETA | TAM. M | VOLEI BRASIL,,,,
KEEP_NO_EAN,0126-0631430086809,BRACO | PRETA | TAM. GG | VOLEI BRASIL,,,,
KEEP_NO_EAN,0126-0631430086793,BRACO | PRETA | TAM. G | VOLEI BRASIL,,,,
KEEP_NO_EAN,0126-0631430086731,JOELHEIRA | BRANCA | TAM. P | PROTECAO | VOLEI BRASIL,,,,
KEEP_NO_EAN,0126-0631430086748,JOELHEIRA | BRANCA | TAM. M | COM PROTECAO | VOLEI BRASIL,,,,
KEEP_NO_EAN,0126-0631430086762,JOELHEIRA | BRANCA | TAM. GG | COM PROTECAO | VOLEI BRASIL,,,,
KEEP_NO_EAN,0126-0631430086755,JOELHEIRA | BRANCA | TAM. G | COM PROTECAO | VOLEI BRASIL,,,,
KEEP_NO_EAN,0126-0631430086694,JOELHEIRA | PRETA | TAM. P | COM PROTECAO | VOLEI BRASIL,,,,
KEEP_NO_EAN,0126-0631430086700,JOELHEIRA | PRETA | TAM. M | COM PROTECAO | VOLEI BRASIL,,,,
KEEP_NO_EAN,0126-0631430086717,JOELHEIRA | PRETA | TAM. G | COM PROTECAO | VOLEI BRASIL,,,,
